2015-02-04 06:53:36: -- Analysis Started by User
2015-02-04 06:53:37: Changes: 7,546, Conflicts: 0, CopyTime: 0, CopyState: 0/259, Errors: 0, All: 7812
2015-02-04 06:53:37: Left to Right: Delete File: 7546 
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/PivotPage1.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/Properties/AppManifest.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/Properties/AssemblyInfo.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/Properties/WMAppManifest.xml'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/Properties'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/SplashScreenImage.jpg'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController/Thumbs.db'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController.sln'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController.suo'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/ApplicationBarController.v12.suo'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/App.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/App.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/ApplicationBarController.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/ApplicationBarController.csproj'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/ApplicationBarController.csproj.user'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/ApplicationIcon.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/Background.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.add.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.back.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.check.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.close.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.delete.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.download.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.edit.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.favs.addto.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.favs.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.folder.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.minus.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.next.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.questionmark.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.refresh.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.save.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.share.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.transport.ff.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.transport.pause.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.transport.play.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.transport.rew.rest.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons/appbar.upload.rest.png'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/icons'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/MainPage.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/MainPage.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/PivotPage1.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/PivotPage1.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/Properties/AppManifest.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/Properties/AssemblyInfo.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/Properties/WMAppManifest.xml'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/Properties'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController/SplashScreenImage.jpg'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController.sln'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup/ApplicationBarController.v12.suo'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/Backup'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController/UpgradeLog.htm'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab/ApplicationBarController.zip'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama/Codelab'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Panorama'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/App.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/App.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets/Logo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets/SmallLogo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets/SplashScreen.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets/Square71x71Logo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets/StoreLogo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets/WideLogo.scale-240.png'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Assets'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/App.xbf'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/AppxManifest.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/MainPage.xbf'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/PasswordBox-01.build.appxrecipe'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/PasswordBox-01.exe'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/PasswordBox-01.pdb'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/PasswordBox-01.xr.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug/resources.pri'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin/Debug'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/bin'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/MainPage.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/MainPage.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/App.g.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/App.g.i.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/App.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/App.xbf'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/intermediatexaml/PasswordBox-01.exe'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/intermediatexaml/PasswordBox-01.pdb'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/intermediatexaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/layout.resfiles'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/layout.resfiles.intermediate'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/MainPage.g.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/MainPage.g.i.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/MainPage.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/MainPage.xbf'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/MultipleQualifiersPerDimensionFound.txt'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/PasswordBox-01.csproj.FileListAbsolute.txt'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/PasswordBox-01.exe'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/PasswordBox-01.pdb'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/PasswordBox-01.xr.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/pri.resfiles'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/pri.resfiles.intermediate'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/priconfig.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/priconfig.xml.intermediate'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/ProjectArchitectures.txt'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/qualifiers.txt'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/qualifiers.txt.intermediate'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/resources.resfiles'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/resources.resfiles.intermediate'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/TempPE'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj/Debug'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/obj'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Package.appxmanifest'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/PasswordBox-01.csproj'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Properties/AssemblyInfo.cs'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01/Properties'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01.sln'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01/PasswordBox-01.v12.suo'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-01'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/App.xaml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/App.xaml.cs'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets/Logo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets/SmallLogo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets/SplashScreen.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets/Square71x71Logo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets/StoreLogo.scale-240.png'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets/WideLogo.scale-240.png'
2015-02-04 06:54:12: Delete Folder 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/Assets'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/bin/Debug/App.xbf'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/bin/Debug/AppxManifest.xml'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/bin/Debug/MainPage.xbf'
2015-02-04 06:54:12: Delete File 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/PasswordBox/PasswordBox-02/PasswordBox-02/bin/Debug/PasswordBox-02.build.appxrecipe'
